id_terraza;id_local;id_distrito_local;desc_distrito_local;id_barrio_local;desc_barrio_local;id_ndp_edificio;id_clase_ndp_edificio;id_vial_edificio;clase_vial_edificio;desc_vial_edificio;nom_edificio;num_edificio;Cod_Postal;coordenada_x_local;coordenada_y_local;id_tipo_acceso_local;desc_tipo_acceso_local;id_situacion_local;desc_situacion_local;secuencial_local_PC;Escalera;id_planta_agrupado;id_local_agrupado;coordenada_x_agrupacion;coordenada_y_agrupacion;rotulo;id_periodo_terraza;desc_periodo_terraza;id_situacion_terraza;desc_situacion_terraza;Superficie_ES;Superficie_RA;Fecha_confir_ult_decreto_resol;id_ndp_terraza;id_clase_ndp_terraza;ID_VIAL;DESC_CLASE;DESC_NOMBRE;nom_terraza;num_terraza;cal_terraza;desc_ubicacion_terraza;hora_ini_LJ_es;hora_fin_LJ_es;hora_ini_LJ_ra;hora_fin_LJ_ra;hora_ini_VS_es;hora_fin_VS_es;hora_ini_VS_ra;hora_fin_VS_ra;mesas_aux_es;mesas_aux_ra;mesas_es;mesas_ra;sillas_es;sillas_ra
3087;270080106;4;SALAMANCA           ;405;LISTA               ;11019137;1;411300;CALLE                   ;JUAN BRAVO                                        ;NUM;64;28006;442884,58;4475943,5;1;Puerta Calle;1;Abierto;20;;PB;;;;LA CASA DE LA CERVEZA;1;Anual;1;Abierta;25,2;7,02;14/10/2015;11019137;1;411300;CALLE                   ;JUAN BRAVO                                        ;NUM;64;  ;Acera;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;0;0;10;3;32;  
3088;40000087;4;SALAMANCA           ;406;CASTELLANA          ;31007363;1;153600;PASEO                   ;CASTELLANA                                        ;NUM;40;28046;441696,59;4476063,52;1;Puerta Calle;1;Abierto;10;;PB;;;;GREEN;1;Anual;1;Abierta;4,32;4,32;14/10/2015;31007363;1;153600;PASEO                   ;CASTELLANA                                        ;NUM;40; B;Plaza peatonal;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;0;0;3;3;6; B
3092;270539664;4;SALAMANCA           ;406;CASTELLANA          ;11020238;1;710300;CALLE                   ;SERRANO                                           ;NUM;93;28006;441775,59;4476537,52;1;Puerta Calle;1;Abierto;10;;PB;;;;JUICY AVENUE;2;Estacional;1;Abierta;8,28;;14/10/2015;11020238;1;710300;CALLE                   ;SERRANO                                           ;NUM;93;  ;Acera;10:00:00;00:00:00;;;10:00:00;00:00:00;;;0;0;5;0;10;  
3093;270084588;4;SALAMANCA           ;406;CASTELLANA          ;11020200;1;441300;CALLE                   ;LOPEZ DE HOYOS                                    ;NUM;10;28006;441717,59;4476479,52;1;Puerta Calle;1;Abierto;30;;PB;;;;BOTILLO;1;Anual;1;Abierta;5,76;5,76;14/10/2015;11020200;1;441300;CALLE                   ;LOPEZ DE HOYOS                                    ;NUM;10;  ;Acera;10:00:00;23:30:00;10:00:00;23:30:00;10:00:00;23:30:00;10:00:00;23:30:00;0;0;4;4;8;  
3095;270533722;4;SALAMANCA           ;401;RECOLETOS           ;11014096;1;710300;CALLE                   ;SERRANO                                           ;NUM;27;28001;441659,59;4475365,52;1;Puerta Calle;1;Abierto;10;;PB;;;;LE PAIN QUOTIDIEN;1;Anual;1;Abierta;47,52;47,52;15/10/2015;11014096;1;710300;CALLE                   ;SERRANO                                           ;NUM;27;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;12;12;48;  
3097;280016898;2;ARGANZUELA          ;202;ACACIAS             ;11008671;1;697200;PASEO                   ;SANTA MARIA DE LA CABEZA                          ;NUM;86;28045;440424,59;4472195,52;1;Puerta Calle;1;Abierto;20;;PB;;;;MOJA Y PICA;2;Estacional;1;Abierta;18,54;;15/10/2015;11008671;1;697200;PASEO                   ;SANTA MARIA DE LA CABEZA                          ;NUM;86;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;6;;20;  
3100;270512072;4;SALAMANCA           ;406;CASTELLANA          ;11020124;1;710300;CALLE                   ;SERRANO                                           ;NUM;110;28006;441790,59;4476311,52;1;Puerta Calle;1;Abierto;10;;PB;;;;ODDS;1;Anual;1;Abierta;36,9;36;16/10/2015;11020124;1;710300;CALLE                   ;SERRANO                                           ;NUM;110;  ;Acera;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;1;1;8;8;32;  
3101;290000334;5;CHAMARTIN           ;504;HISPANOAMERICA      ;11025572;1;561300;CALLE                   ;PANAMA                                            ;NUM;3;28036;441691,6;4478706,52;1;Puerta Calle;1;Abierto;30;;PB;;;;MÁS QUE PINTXOS;1;Anual;1;Abierta;81;32,4;16/10/2015;11025572;1;561300;CALLE                   ;PANAMA                                            ;NUM;3;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;25;10;100;  
3102;270529449;20;SAN BLAS-CANILLEJAS ;2001;SIMANCAS            ;11133578;1;88907767;CALLE                   ;ALBASANZ                                          ;NUM;43;28037;446935,57;4476568,45;1;Puerta Calle;1;Abierto;10;;PB;;;;TOMATE EL PLACER;1;Anual;1;Abierta;8,64;8,64;16/10/2015;11133578;1;88907767;CALLE                   ;ALBASANZ                                          ;NUM;43;  ;Acera;08:00:00;01:00:00;08:00:00;01:00:00;08:00:00;01:00:00;08:00:00;01:00:00;0;0;6;6;12;  
3103;270021711;5;CHAMARTIN           ;503;CIUDAD JARDIN       ;31008456;1;611150;PLAZA                   ;PROSPERIDAD                                       ;NUM;3;28002;442763,59;4477296,51;1;Puerta Calle;1;Abierto;30;;PB;;;;CAFETERIA LA PROSPE TAPAS BAR;1;Anual;1;Abierta;94,99;94,99;19/10/2015;31008456;1;611150;PLAZA                   ;PROSPERIDAD                                       ;NUM;3;  ;Plaza peatonal;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;31;31;122;  
3105;270405611;17;VILLAVERDE          ;1703;BUTARQUE            ;11126457;1;678700;AVENIDA                 ;LOS ROSALES                                       ;NUM;113;28021;442302,53;4467232,49;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR RESTAURANTE LA ÑORA;1;Anual;1;Abierta;79,64;79,64;19/10/2015;11126457;1;678700;AVENIDA                 ;LOS ROSALES                                       ;NUM;113;  ;Acera;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;0;0;20;20;80;  
3109;280017498;2;ARGANZUELA          ;206;PALOS DE MOGUER     ;11010156;1;88907966;CALLE                   ;EMBAJADORES                                       ;NUM;55;28012;440432,59;4472910,53;1;Puerta Calle;1;Abierto;40;;PB;;;;GRANIER;1;Anual;1;Abierta;25,8;25,8;21/10/2015;20008196;1;262100;GLORIETA                ;EMBAJADORES                                       ;NUM;4;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;12;12;24;  
3110;270518773;3;RETIRO              ;304;IBIZA               ;11012374;1;502300;AVENIDA                 ;MENENDEZ PELAYO                                   ;NUM;59;28009;442504,58;4474136,51;1;Puerta Calle;1;Abierto;10;;PB;;;;LAMBUZO;1;Anual;1;Abierta;18,97;18,97;22/10/2015;11012374;1;502300;AVENIDA                 ;MENENDEZ PELAYO                                   ;NUM;59;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;8;8;32;  
3113;270079141;4;SALAMANCA           ;405;LISTA               ;11018904;1;310200;CALLE                   ;FRANCISCO SILVELA                                 ;NUM;77;28028;442598,58;4476426,51;1;Puerta Calle;1;Abierto;10;;PB;;;;SILVELA 77;1;Anual;1;Abierta;22,48;22,48;22/10/2015;11018904;1;310200;CALLE                   ;FRANCISCO SILVELA                                 ;NUM;77; A;Acera;08:00:00;00:00:00;08:00:00;00:00:00;08:00:00;00:00:00;08:00:00;00:00:00;0;0;7;7;26; A
3116;280045244;9;MONCLOA-ARAVACA     ;907;ARAVACA             ;20059103;1;1809;AVENIDA                 ;EUROPA                                            ;NUM;25;28023;433374,65;4477455,61;1;Puerta Calle;1;Abierto;30;;PB;;;;BAR-RESTAURANTE;1;Anual;1;Abierta;49,6;49,6;23/10/2015;20059103;1;1809;AVENIDA                 ;EUROPA                                            ;NUM;25; F;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;12;12;48; F
3117;10001751;1;CENTRO              ;102;EMBAJADORES         ;11003117;1;241175;CALLE                   ;DOCTOR DRUMEN                                     ;NUM;1;28012;441217,58;4473400,52;1;Puerta Calle;1;Abierto;10;;PB;;;;RESTAURANTE CASA LUCIANO;1;Anual;1;Abierta;12,6;12,6;23/10/2015;11003117;1;241175;CALLE                   ;DOCTOR DRUMEN                                     ;NUM;1;  ;Acera;10:00:00;01:00:00;10:00:00;23:00:00;10:00:00;02:30:00;10:00:00;23:00:00;0;0;5;5;16;  
3118;270299911;4;SALAMANCA           ;406;CASTELLANA          ;11020098;1;238100;CALLE                   ;DIEGO DE LEON                                     ;NUM;9;28006;441923,59;4476283,52;1;Puerta Calle;1;Abierto;10;;PB;;;;TASCA LA FARMACIA                                 ;1;Anual;1;Abierta;16,92;7,02;23/10/2015;11020098;1;238100;CALLE                   ;DIEGO DE LEON                                     ;NUM;9;  ;Acera;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;0;0;7;3;18;  
3119;285042644;20;SAN BLAS-CANILLEJAS ;2005;ROSAS               ;20145362;1;778910;AVENIDA                 ;CANILLEJAS A VICALVARO                            ;NUM;97;28022;448175,56;4475806,43;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR TRUJILLO;2;Estacional;1;Abierta;18,27;;26/10/2015;20145362;1;778910;AVENIDA                 ;CANILLEJAS A VICALVARO                            ;NUM;97;  ;Otros;08:00:00;01:00:00;;;08:00:00;01:30:00;;;0;;8;;24;  
3121;280004004;4;SALAMANCA           ;406;CASTELLANA          ;11019850;1;456900;CALLE                   ;MALDONADO                                         ;NUM;4;28006;441820,59;4476146,52;1;Puerta Calle;1;Abierto;10;;PB;;;;ESBARDOS;1;Anual;1;Abierta;8,71;8,71;28/10/2015;11019850;1;456900;CALLE                   ;MALDONADO                                         ;NUM;4;  ;Acera;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;0;0;4;4;11;  
3123;270166272;14;MORATALAZ           ;1406;VINATEROS           ;11102974;1;353500;CALLE                   ;HACIENDA DE PAVONES                               ;NUM;191;28030;445813,55;4472727,46;1;Puerta Calle;1;Abierto;10;;PB;;;;BAR BLAZQUEZ CERVECERIA;1;Anual;1;Abierta;48,6;16,2;28/10/2015;11102974;1;353500;CALLE                   ;HACIENDA DE PAVONES                               ;NUM;191;  ;Otros;10:00:00;00:00:00;10:00:00;23:00:00;10:00:00;01:00:00;10:00:00;23:00:00;0;0;15;10;60;  
3124;170001309;17;VILLAVERDE          ;1704;LOS ROSALES         ;20061170;1;88907369;CALLE                   ;COALICION                                         ;NUM;29;28041;441595,54;4467577,5;1;Puerta Calle;1;Abierto;10;;PB;;;;CAFETERIA VENECIA;2;Estacional;1;Abierta;34,88;;28/10/2015;20061170;1;88907369;CALLE                   ;COALICION                                         ;NUM;29;  ;Superficie en parcela privada;10:00:00;00:00:00;;;10:00:00;00:00:00;;;0;;10;;38;  
3125;280072202;15;CIUDAD LINEAL       ;1502;PUEBLO NUEVO        ;11108012;1;398700;CALLE                   ;JOSE ARCONES GIL                                  ;NUM;11;28017;445824,57;4476408,46;1;Puerta Calle;1;Abierto;50;;PB;;;;UNIVERSO KEBAB;2;Estacional;1;Abierta;31,32;;03/11/2015;11108012;1;398700;CALLE                   ;JOSE ARCONES GIL                                  ;NUM;11;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;8;;32;  
3127;280073641;15;CIUDAD LINEAL       ;1504;CONCEPCION          ;20122213;1;1930;CALLE                   ;VIRGEN DE LA PAZ                                  ;NUM;1;28027;444054,58;4475895,49;1;Puerta Calle;1;Abierto;10;;PB;;;;RESTAURANTE CHINO PALACIO IMPERIAL;2;Estacional;1;Abierta;31,5;42,12;03/11/2015;20083505;1;88907782;CALLE                   ;ALCALA                                            ;NUM;251;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;01:30:00;10:00:00;00:00:00;0;0;13;13;52;  
3130;110003236;11;CARABANCHEL         ;1102;OPAÑEL              ;11070374;1;549100;AVENIDA                 ;OPORTO                                            ;NUM;84;28019;438183,59;4470928,54;1;Puerta Calle;1;Abierto;20;;PB;;;;LA VENTURITA;2;Estacional;1;Abierta;81,41;58,56;05/11/2015;11070374;1;549100;AVENIDA                 ;OPORTO                                            ;NUM;84;  ;Acera;10:00:00;00:00:00;18:00:00;00:00:00;10:00:00;00:30:00;18:00:00;00:00:00;1;1;23;23;76;  
3131;270438304;11;CARABANCHEL         ;1102;OPAÑEL              ;11070811;1;624800;CALLE                   ;RADIO                                             ;NUM;28;28019;438693,59;4471528,54;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR ALTOZANO;1;Anual;1;Abierta;81,06;81,06;05/11/2015;11070811;1;624800;CALLE                   ;RADIO                                             ;NUM;28;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;1;1;22;22;80;  
3132;280009793;1;CENTRO              ;104;JUSTICIA            ;11004753;1;344000;CALLE                   ;GRAVINA                                           ;NUM;27;28004;440957,59;4474901,52;1;Puerta Calle;1;Abierto;10;;PB;;;;ESPACIO NUEVO AZUL;1;Anual;1;Abierta;9;9;06/11/2015;11004753;1;344000;CALLE                   ;GRAVINA                                           ;NUM;27;  ;Acera;10:00:00;00:00:00;10:00:00;23:00:00;10:00:00;01:30:00;10:00:00;23:00:00;0;0;3;3;10;  
3133;270367979;1;CENTRO              ;106;SOL                 ;11007637;1;111100;CALLE                   ;BOLSA                                             ;NUM;3;28012;440210,59;4474041,53;1;Puerta Calle;1;Abierto;30;;PB;;;;CASA ORLANDO;2;Estacional;1;Abierta;12,24;;06/11/2015;11007637;1;111100;CALLE                   ;BOLSA                                             ;NUM;3;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:30:00;;;0;;6;;18;  
3134;280072487;15;CIUDAD LINEAL       ;1503;QUINTANA            ;11109195;1;358300;CALLE                   ;HERMANOS DE PABLO                                 ;NUM;1;28027;445325,57;4476279,47;1;Puerta Calle;1;Abierto;50;;PB;;;;AJI LIMON;1;Anual;1;Abierta;4,32;4,32;10/11/2015;11109195;1;358300;CALLE                   ;HERMANOS DE PABLO                                 ;NUM;1;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;3;3;6;  
3135;270053061;1;CENTRO              ;106;SOL                 ;11007687;1;743600;CALLE                   ;TOLEDO                                            ;NUM;7;28005;439969,59;4474037,53;1;Puerta Calle;1;Abierto;20;;PB;;;;DORO'S BRISTRO;1;Anual;1;Abierta;500;500;11/11/2015;11007687;1;743600;CALLE                   ;TOLEDO                                            ;NUM;7;  ;Calle peatonal;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;10;10;25;  
3137;270134297;9;MONCLOA-ARAVACA     ;902;ARGUELLES           ;11052287;1;610000;CALLE                   ;PRINCESA                                          ;NUM;5;28008;439489,6;4475182,54;1;Puerta Calle;1;Abierto;30;;PB;;;;VIPS Y GINOS PRINCESA;1;Anual;1;Abierta;63,58;63,58;11/11/2015;11052287;1;610000;CALLE                   ;PRINCESA                                          ;NUM;5;  ;Calle peatonal;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;22;22;44;  
3138;30000554;3;RETIRO              ;304;IBIZA               ;11012435;1;370400;CALLE                   ;IBIZA                                             ;NUM;25;28009;442694,58;4474412,5;1;Puerta Calle;1;Abierto;10;;PB;;;;TXIRIMIRI;1;Anual;1;Abierta;35,22;35,22;13/11/2015;11012435;1;370400;CALLE                   ;IBIZA                                             ;NUM;25;  ;Bulevar;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;13;13;52;  
3139;270477122;8;FUENCARRAL-EL PARDO ;804;EL PILAR            ;11046460;1;601800;CALLE                   ;PONFERRADA                                        ;NUM;21;28029;439594,62;4480730,56;1;Puerta Calle;1;Abierto;30;;PB;;;;DE TAPAS                                          ;1;Anual;1;Abierta;93,6;59,8;13/11/2015;11046460;1;601800;CALLE                   ;PONFERRADA                                        ;NUM;21;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;21;15;84;  
3140;270034584;8;FUENCARRAL-EL PARDO ;804;EL PILAR            ;11046515;1;704100;CALLE                   ;SARRIA                                            ;NUM;48;28029;439491,62;4480806,56;1;Puerta Calle;1;Abierto;30;;PB;;;;JYM RACIONES Y TAPAS CASERAS;1;Anual;1;Abierta;25,92;25,92;13/11/2015;11046515;1;704100;CALLE                   ;SARRIA                                            ;NUM;48;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;8;8;32;  
3142;40000751;4;SALAMANCA           ;405;LISTA               ;11018987;1;238100;CALLE                   ;DIEGO DE LEON                                     ;NUM;57;28006;442618,58;4476232,51;1;Puerta Calle;1;Abierto;70;;PB;;;;TABEL'LA;1;Anual;1;Abierta;21,6;21,6;17/11/2015;11018987;1;238100;CALLE                   ;DIEGO DE LEON                                     ;NUM;57;  ;Acera;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;10:00:00;00:00:00;0;0;17;11;39;  
3143;60002172;6;TETUAN              ;601;BELLAS VISTAS       ;11028827;1;114600;CALLE                   ;BRAVO MURILLO                                     ;NUM;151;28020;440342,61;4478075,54;1;Puerta Calle;1;Abierto;20;;PB;;;;DUNKIN COFFEE;1;Anual;1;Abierta;7,2;7,2;19/11/2015;11028827;1;114600;CALLE                   ;BRAVO MURILLO                                     ;NUM;151;  ;Acera;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:00:00;10:00:00;00:00:00;0;0;3;3;6;  
3146;280010004;1;CENTRO              ;104;JUSTICIA            ;11005033;1;365400;CALLE                   ;HORTALEZA                                         ;NUM;118;28004;440894,59;4475281,52;1;Puerta Calle;1;Abierto;20;;PB;;;;RISTORANTE;1;Anual;1;Abierta;30,27;30,27;23/11/2015;11005033;1;365400;CALLE                   ;HORTALEZA                                         ;NUM;118;  ;Plaza peatonal;09:00:00;23:30:00;09:00:00;23:00:00;09:00:00;00:30:00;09:00:00;23:00:00;0;0;11;8;35;  
3148;280009965;1;CENTRO              ;104;JUSTICIA            ;11004609;1;767100;CALLE                   ;VALGAME DIOS                                      ;NUM;8;28004;440912,59;4474898,52;1;Puerta Calle;1;Abierto;10;;PB;;;;LOLA & CO;1;Anual;1;Abierta;11,2;11,2;23/11/2015;11004609;1;767100;CALLE                   ;VALGAME DIOS                                      ;NUM;8;  ;Calle peatonal;10:00:00;23:00:00;10:00:00;22:00:00;10:00:00;00:30:00;10:00:00;22:00:00;0;0;5;5;14;  
3149;270451058;20;SAN BLAS-CANILLEJAS ;2005;ROSAS               ;20105290;1;2442;CALLE                   ;SUECIA                                            ;NUM;19;28022;448490,55;4474889,42;1;Puerta Calle;1;Abierto;20;;PB;;;;BAR CAFETERIA;2;Estacional;1;Abierta;34,68;;24/11/2015;20105290;1;2442;CALLE                   ;SUECIA                                            ;NUM;19;  ;Acera;10:00:00;01:00:00;;;10:00:00;02:00:00;;;0;;11;;44;  
3150;280011953;1;CENTRO              ;106;SOL                 ;20007006;1;604200;CALLE                   ;POSTAS                                            ;NUM;12;28012;440116,59;4474170,53;1;Puerta Calle;1;Abierto;10;;PB;;;;PEPE TACO;1;Anual;1;Abierta;9,6;9,6;24/11/2015;20007006;1;604200;CALLE                   ;POSTAS                                            ;NUM;12;  ;Calle peatonal;10:00:00;01:00:00;10:00:00;23:00:00;10:00:00;02:30:00;10:00:00;23:00:00;0;0;3;3;11;  
3151;280011308;1;CENTRO              ;106;SOL                 ;11007223;1;608100;CALLE                   ;PRECIADOS                                         ;NUM;34;28013;440048,59;4474586,53;1;Puerta Calle;1;Abierto;10;;PB;;;;ANTOINETTE;1;Anual;1;Abierta;5,85;5,85;24/11/2015;11007223;1;608100;CALLE                   ;PRECIADOS                                         ;NUM;34;  ;Calle peatonal;10:00:00;01:00:00;10:00:00;00:00:00;10:00:00;02:30:00;10:00:00;00:00:00;0;0;3;3;9;  
3152;130001430;13;PUENTE DE VALLECAS  ;1304;PALOMERAS SURESTE   ;11096651;1;625150;CALLE                   ;RAFAEL FERNANDEZ HIJICOS                          ;NUM;1;28038;445967,55;4471496,45;1;Puerta Calle;1;Abierto;30;;PB;;;;BAR BARRASA;2;Estacional;1;Abierta;20;;24/11/2015;11096651;1;625150;CALLE                   ;RAFAEL FERNANDEZ HIJICOS                          ;NUM;1;  ;Superficie en parcela privada;10:00:00;01:00:00;;;10:00:00;02:00:00;;;0;;5;;19;  
3153;40002177;4;SALAMANCA           ;405;LISTA               ;11019466;1;411300;CALLE                   ;JUAN BRAVO                                        ;NUM;29;28006;442407,58;4476013,51;1;Puerta Calle;1;Abierto;10;;PB;;;;VE-GA BAR;1;Anual;1;Abierta;55;55;25/11/2015;11019466;1;411300;CALLE                   ;JUAN BRAVO                                        ;NUM;29;  ;Bulevar;08:00:00;00:00:00;08:00:00;00:00:00;08:00:00;00:00:00;08:00:00;00:00:00;0;0;16;16;30;  
